,model,n,d,p,prop_miss,seed,d_miwae,n_epochs,sig_prior,method,time,citcio,add_wy,tau_dr,tau_ols,tau_ols_ps,mul_tau_dr,mul_tau_ols,mul_tau_ols_ps,dcor_zhat,dcor_zhat_mul
127,lrmf,5000,3,100,0.1,0,3,400,1,glm,5894,False,True,1.006687945961046,0.9972299625669413,0.9991304463786652,1.009212972618893,0.9987577686402885,1.0006063419263713,0.991247188315412,0.9859541045536466
128,lrmf,5000,3,5,0.3,0,3,400,1,glm,2296,False,True,0.8796743092809549,0.8702893217203777,0.8697313997581193,0.8849414503439855,0.8844779813954993,0.8833547257956557,0.8447860684107874,0.7158421183266299
129,lrmf,5000,3,100,0.3,0,3,400,1,glm,5501,False,True,1.0009821579264582,0.99868220665405,0.999233464211738,1.0036437882099003,1.0001180173981645,1.0007158641729301,0.9912782671011799,0.9860359262375964
130,lrmf,5000,3,5,0,0,3,400,1,glm,2184,False,True,0.8786462733356877,0.8730758933703278,0.8720202910746597,0.8938446641906507,0.8942825015139887,0.893980249699711,0.7954437948492827,0.6527338112097091
131,lrmf,5000,3,100,0,0,3,400,1,glm,6803,False,True,0.9921927701740875,0.9983646676098763,0.999258630090291,0.9935309514870454,0.9994289603266081,1.0003394179287568,0.9915086376539898,0.9862850208658073
132,lrmf,5000,3,5,0.1,0,3,10,10,glm,1957,False,True,0.7889991759310213,0.7873260637787622,0.7877952302791934,0.8873105800476978,0.8862635542260413,0.8846603861346384,0.8174172831475733,0.6594418273821695
133,lrmf,5000,3,100,0.1,0,3,10,10,glm,4920,False,True,0.992515576819745,0.998024421086399,0.9984051369061299,0.9939870648131549,0.9994809312642683,0.9999116890367193,0.9924261007083385,0.9866282176419664
134,lrmf,5000,3,5,0.3,0,3,10,10,glm,2001,False,True,0.8509911281331531,0.8478452722679972,0.8462670332882523,0.9007719465972867,0.9005778539804155,0.8993970759661113,0.812947878601151,0.656103918636097
135,lrmf,5000,3,100,0.3,0,3,10,10,glm,4808,False,True,1.0028339681259861,0.999993841994244,1.0009208509691758,1.004549308375184,1.0015794819710528,1.0024301573303642,0.9923205079107154,0.9865199680682296
136,lrmf,5000,3,5,0,0,3,10,10,glm,1930,False,True,0.8488397814796166,0.8412027210461099,0.8403483048234383,0.9018608681410447,0.9009633417620216,0.9001727996208027,0.816338536347668,0.6542210714494735
137,lrmf,5000,3,100,0,0,3,10,10,glm,5058,False,True,0.9780034382277681,0.9978859438672305,0.99736222936743,0.9805273933892227,0.9993435140223876,0.9988604746397178,0.992586150306922,0.9865855212786573
138,lrmf,5000,3,5,0.1,0,3,400,10,glm,2648,False,True,0.8664848740957728,0.8619185958102867,0.8592625241396624,0.8693878399074364,0.8712126844830823,0.8687332879654366,0.8410220025183914,0.7169952461170488
139,lrmf,5000,3,100,0.1,0,3,400,10,glm,6803,False,True,1.005124841701376,0.9996722793212702,0.9999433144855688,1.0084013177527584,1.000947435402847,1.0013177112867115,0.9899541324571891,0.9851639311141005
140,lrmf,5000,3,5,0.3,0,3,400,10,glm,2242,False,True,0.8527844801680814,0.8479142306709859,0.8465258608474229,0.859293330680422,0.8586669558048995,0.8579248053289297,0.8342888930860672,0.7263731209148944
141,lrmf,5000,3,100,0.3,0,3,400,10,glm,6202,False,True,0.9978196632554199,0.9947694975646842,0.9987377919026099,1.0001240921624874,0.9956155608353402,0.9995353425652431,0.9897528294284668,0.9849316034745388
142,lrmf,5000,3,5,0,0,3,400,10,glm,2099,False,True,0.8553183713727908,0.8492918217350267,0.846936405642411,0.8622213481639743,0.8620038794732099,0.8604607121773062,0.8337756691029715,0.7253772717051202
143,lrmf,5000,3,100,0,0,3,400,10,glm,6044,False,True,0.9988609388640969,1.0008011939054506,0.996088439624572,1.0002216544519962,1.001690148806958,0.9970388120449499,0.9893799559543656,0.9846851715430353
144,dlvm,1000,3,5,0.1,0,3,10,0.1,glm,250,True,True,2.0305867104115327,1.8100367815756901,1.8150813860627295,1.4083335694013233,1.4072010882252437,1.4074974464618715,0.5409734347472535,0.14520374878672468
145,dlvm,1000,3,100,0.1,0,3,10,0.1,glm,736,True,True,0.8788300316902157,1.5312947888129713,1.5482080030858185,1.9445872655334882,2.340673184931968,2.1106043363285867,0.7087791676604941,0.6846358387060618
146,dlvm,1000,3,5,0.3,0,3,10,0.1,glm,217,True,True,1.6692701968442556,1.54896344400278,1.5581784025639536,1.3752195779554972,1.374916122439689,1.374794589969185,0.5302793635869741,0.11035317814328163
147,dlvm,1000,3,100,0.3,0,3,10,0.1,glm,524,True,True,1.8819501094124162,1.9203557211850333,1.901296142980251,2.3434756720413956,2.5689415898743224,2.3846864779701615,0.7072577037446514,0.679616596749961
148,dlvm,1000,3,5,0,0,3,10,0.1,glm,209,True,True,1.892442105337562,1.6736818589883171,1.680417423493168,1.3822172098927756,1.3830700356417536,1.3826739296043222,0.5439069203414875,0.1250152037269155
149,dlvm,1000,3,100,0,0,3,10,0.1,glm,670,True,True,1.4945670630388226,1.4084143516521017,1.3719520079004468,1.820100102639413,2.356635638956452,2.1003284401474906,0.7067029813326023,0.6741195020343373
150,dlvm,1000,3,5,0.1,0,3,400,0.1,glm,311,True,True,3.191724367319178,3.021817604890842,2.969904613403159,2.9899577093984355,2.800544230599428,2.8841179958509917,0.7285131394550226,0.5504537844939875
151,dlvm,1000,3,100,0.1,0,3,400,0.1,glm,811,True,True,1.0392700414467018,1.4816481508226533,0.9718218815494559,1.2944635093230297,1.8146007595520854,0.9195692078503842,0.903147345459526,0.8627896269650008
152,dlvm,1000,3,5,0.3,0,3,400,0.1,glm,382,True,True,3.0459722573757437,2.957616165292361,2.927353438341197,2.9809424743635056,2.7971183838956755,2.866394988114464,0.7281137739763925,0.5534813509367855
153,dlvm,1000,3,100,0.3,0,3,400,0.1,glm,1199,True,True,0.9547692115865282,1.5099173237401047,0.6704665336437055,1.2291729442511101,1.8753631217915068,0.8057183923516539,0.9016245518020948,0.862503895320423
154,dlvm,1000,3,5,0,0,3,400,0.1,glm,380,True,True,3.1452538199003612,2.9157459960783676,2.8411030071369723,2.95826795050709,2.730624817186176,2.77500110531151,0.7279063043643402,0.556957683888985
155,dlvm,1000,3,100,0,0,3,400,0.1,glm,1189,True,True,0.6300038171845138,1.1178847283856257,0.21460398517622004,0.8750458154112506,1.4383080358386826,0.32298229577407483,0.9021293925129191,0.861941557848285
156,dlvm,1000,3,5,0.1,0,3,10,1,glm,218,True,True,2.9667528061727504,2.7709518873383683,2.7484017432944006,3.4107448023293956,2.7200178034635245,2.767797772802573,0.6960750517691191,0.5049396577589309
157,dlvm,1000,3,100,0.1,0,3,10,1,glm,570,True,True,0.4567108952945898,0.6934815529211034,0.5345209371797028,1.368460010229204,0.8206228609634181,0.5813848897462833,0.8198100279987183,0.7576670155693768
158,dlvm,1000,3,5,0.3,0,3,10,1,glm,221,True,True,2.5826635823945314,2.5044287712660003,2.532142725969668,3.084347938342824,2.5567970203798116,2.5988419590969745,0.6853759468488902,0.5008581503196846
159,dlvm,1000,3,100,0.3,0,3,10,1,glm,768,True,True,1.1778639741756973,0.4739988525427725,1.1047758784474917,2.5517124875246573,0.8701309519000224,0.6020477145329305,0.8307921496011691,0.7492355909435822
160,dlvm,1000,3,5,0,0,3,10,1,glm,223,True,True,3.140503134547243,2.739889575363528,2.7678789023572636,3.3328730296010667,2.582596537074912,2.6100755406981246,0.6859513237220645,0.49789460155886656
161,dlvm,1000,3,100,0,0,3,10,1,glm,609,True,True,-1.457450634758169,1.1607701967766653,0.5311968992835834,-1.9712777717095185,1.4444369489975157,0.6206042904995859,0.8186303221021114,0.7458644690945261
162,dlvm,1000,3,5,0.1,0,3,400,1,glm,352,True,True,3.1940837388725485,2.2767491111961946,2.522677069173903,4.209746069797784,2.502103653047225,2.6827821380984505,0.7156276074189989,0.5823614223759557
163,dlvm,1000,3,100,0.1,0,3,400,1,glm,1193,True,True,2.0328419154614075,1.7389701093697978,0.5421648582153779,3.156706740137263,1.9649117191794303,0.7848563378156952,0.860372793036963,0.8441224185618462
164,dlvm,1000,3,5,0.3,0,3,400,1,glm,395,True,True,3.076163325350017,2.2820019640656337,2.485903972552708,3.7443534960226112,2.4760730306806327,2.6454777045577953,0.7078651866573197,0.5801630488115869
165,dlvm,1000,3,100,0.3,0,3,400,1,glm,1201,True,True,-0.5914730446425945,1.9159319198870985,0.7795497330562906,0.6266159584902985,2.108646533588065,0.904241546395287,0.8680865264284934,0.8526168177673487
166,dlvm,1000,3,5,0,0,3,400,1,glm,325,True,True,3.0469063061216874,2.2794854608378623,2.468224420404056,3.655366440500692,2.459580607544308,2.6067005162230465,0.7121850026955073,0.5786240011682594
167,dlvm,1000,3,100,0,0,3,400,1,glm,886,True,True,0.07486223665640546,1.7626431600595889,0.2683017374406069,0.0859421757534644,1.9600592667976946,0.370921790725695,0.8589090487663539,0.8428687362231934
168,dlvm,1000,3,5,0.1,0,3,10,10,glm,289,True,True,3.4298516919992497,3.072588108480414,3.0577686812764178,3.5016961122655705,2.8163780937852447,2.8449443931926623,0.7060032469085439,0.5186241134617431
169,dlvm,1000,3,100,0.1,0,3,10,10,glm,784,True,True,1.4979869555508787,0.8021638979666595,0.6656610505247426,2.8866546420622727,1.003875150118208,0.7586006066617926,0.8554527903792868,0.8265159248349258
170,dlvm,1000,3,5,0.3,0,3,10,10,glm,240,True,True,3.9722073216531544,3.1278080124993823,3.039937144169729,3.4864496294097878,2.7898263463974904,2.8089437986779933,0.7035075468151623,0.5064535036703173
171,dlvm,1000,3,100,0.3,0,3,10,10,glm,612,True,True,1.1450739893458968,1.0532908572069657,0.7159598869904021,1.16702965094934,1.234480839380585,0.8405326823850919,0.839384194730599,0.7987594237441535
172,dlvm,1000,3,5,0,0,3,10,10,glm,296,True,True,1.8335904668125844,1.7761077869600708,1.990202630823883,3.4450825585336613,2.684130075810568,2.7016250530499377,0.7036400198628016,0.5075132921145652
173,dlvm,1000,3,100,0,0,3,10,10,glm,869,True,True,-1.934981486870345,0.2887713652570845,-0.006714458542497605,-2.0297278647328607,0.4293328929677305,0.11347379107114147,0.8587460682997763,0.7970277651135277
174,dlvm,1000,3,5,0.1,0,3,400,10,glm,415,True,True,3.3992204170646945,2.6460787330972146,2.7570648580678236,3.7852761911739505,2.7055660070864223,2.8527604878227404,0.6993764678606416,0.5591657266160592
175,dlvm,1000,3,100,0.1,0,3,400,10,glm,1193,True,True,1.8552452975062264,1.92180374590946,0.8317706381020232,3.6181010872057606,2.048108814697925,0.9089310229593406,0.8551098600943592,0.8481567934122345
